latestentry,ODS,supplier
2019-08-01 00:00:00+00:00,M85733,EMIS
2019-08-01 00:00:00+00:00,M85735,EMIS
2019-08-01 00:00:00+00:00,M85736,EMIS
2019-08-01 00:00:00+00:00,M85739,EMIS
2019-08-01 00:00:00+00:00,M85746,EMIS
2019-08-01 00:00:00+00:00,M85753,EMIS
2019-08-01 00:00:00+00:00,M85756,EMIS
2019-08-01 00:00:00+00:00,M85766,EMIS
2019-08-01 00:00:00+00:00,M85770,EMIS
2019-08-01 00:00:00+00:00,M85774,EMIS
2019-08-01 00:00:00+00:00,M85778,EMIS
2019-08-01 00:00:00+00:00,M85781,EMIS
2019-08-01 00:00:00+00:00,M85782,EMIS
2019-08-01 00:00:00+00:00,M85783,EMIS
2019-08-01 00:00:00+00:00,M85792,EMIS
2019-08-01 00:00:00+00:00,M85794,EMIS
2019-08-01 00:00:00+00:00,M85797,EMIS
2019-08-01 00:00:00+00:00,M85801,EMIS
2019-08-01 00:00:00+00:00,M85803,EMIS
2019-08-01 00:00:00+00:00,M86001,EMIS
2019-08-01 00:00:00+00:00,M86002,EMIS
2019-08-01 00:00:00+00:00,M86003,EMIS
2019-08-01 00:00:00+00:00,M86004,EMIS
2019-08-01 00:00:00+00:00,M86005,EMIS
2019-08-01 00:00:00+00:00,M86006,EMIS
2019-08-01 00:00:00+00:00,M86008,EMIS
2019-08-01 00:00:00+00:00,M86009,EMIS
2019-08-01 00:00:00+00:00,M86012,EMIS
2019-08-01 00:00:00+00:00,M86014,EMIS
2019-08-01 00:00:00+00:00,M86015,EMIS
2019-08-01 00:00:00+00:00,M86016,EMIS
2019-08-01 00:00:00+00:00,M86017,EMIS
2019-08-01 00:00:00+00:00,M86018,EMIS
2019-08-01 00:00:00+00:00,M86019,EMIS
2019-08-01 00:00:00+00:00,M86020,EMIS
2019-08-01 00:00:00+00:00,M86021,EMIS
2019-08-01 00:00:00+00:00,M86023,EMIS
2019-08-01 00:00:00+00:00,M86026,EMIS
2019-08-01 00:00:00+00:00,M86027,EMIS
2019-08-01 00:00:00+00:00,M86028,EMIS
2019-08-01 00:00:00+00:00,M86029,EMIS
2019-08-01 00:00:00+00:00,M86030,EMIS
2019-08-01 00:00:00+00:00,M86033,EMIS
2019-08-01 00:00:00+00:00,M86035,EMIS
2019-08-01 00:00:00+00:00,M86037,EMIS
2019-08-01 00:00:00+00:00,M86038,EMIS
2019-08-01 00:00:00+00:00,M86039,EMIS
2019-08-01 00:00:00+00:00,M86040,EMIS
2019-08-01 00:00:00+00:00,M86041,EMIS
2019-08-01 00:00:00+00:00,M86044,EMIS
2019-08-01 00:00:00+00:00,M86046,EMIS
2019-08-01 00:00:00+00:00,M86048,EMIS
2019-08-01 00:00:00+00:00,M86605,EMIS
2019-08-01 00:00:00+00:00,M86610,EMIS
2019-08-01 00:00:00+00:00,M86612,EMIS
2019-08-01 00:00:00+00:00,M86617,EMIS
2019-08-01 00:00:00+00:00,M86622,EMIS
2019-08-01 00:00:00+00:00,M86624,EMIS
2019-08-01 00:00:00+00:00,M86627,EMIS
2019-08-01 00:00:00+00:00,M86633,EMIS
2019-08-01 00:00:00+00:00,M86638,EMIS
2019-08-01 00:00:00+00:00,M87001,EMIS
2019-08-01 00:00:00+00:00,M87003,EMIS
2019-08-01 00:00:00+00:00,M87005,EMIS
2019-08-01 00:00:00+00:00,M87006,EMIS
2019-08-01 00:00:00+00:00,M87007,EMIS
2019-08-01 00:00:00+00:00,M87008,EMIS
2019-08-01 00:00:00+00:00,M87009,EMIS
2019-08-01 00:00:00+00:00,M87010,EMIS
2019-08-01 00:00:00+00:00,M87011,EMIS
2019-08-01 00:00:00+00:00,M87012,EMIS
2019-08-01 00:00:00+00:00,M87014,EMIS
2019-08-01 00:00:00+00:00,M87015,EMIS
2019-08-01 00:00:00+00:00,M87016,EMIS
2019-08-01 00:00:00+00:00,M87017,EMIS
2019-08-01 00:00:00+00:00,M87018,EMIS
2019-08-01 00:00:00+00:00,M87019,EMIS
2019-08-01 00:00:00+00:00,M87020,EMIS
2019-08-01 00:00:00+00:00,M87021,EMIS
2019-08-01 00:00:00+00:00,M87023,EMIS
2019-08-01 00:00:00+00:00,M87024,EMIS
2019-08-01 00:00:00+00:00,M87025,EMIS
2019-08-01 00:00:00+00:00,M87026,EMIS
2019-08-01 00:00:00+00:00,M87027,EMIS
2019-08-01 00:00:00+00:00,M87028,EMIS
2019-08-01 00:00:00+00:00,M87030,EMIS
2019-08-01 00:00:00+00:00,M87034,EMIS
2019-08-01 00:00:00+00:00,M87036,EMIS
2019-08-01 00:00:00+00:00,M87037,EMIS
2019-08-01 00:00:00+00:00,M87041,EMIS
2019-08-01 00:00:00+00:00,M87601,EMIS
2019-08-01 00:00:00+00:00,M87602,EMIS
2019-08-01 00:00:00+00:00,M87605,EMIS
2019-08-01 00:00:00+00:00,M87612,EMIS
2019-08-01 00:00:00+00:00,M87617,EMIS
2019-08-01 00:00:00+00:00,M87618,EMIS
2019-08-01 00:00:00+00:00,M87620,EMIS
2019-08-01 00:00:00+00:00,M87621,EMIS
2019-08-01 00:00:00+00:00,M87623,EMIS
2019-08-01 00:00:00+00:00,M87628,EMIS
2019-08-01 00:00:00+00:00,M87638,EMIS
2019-08-01 00:00:00+00:00,M88006,EMIS
2019-08-01 00:00:00+00:00,M88007,EMIS
2019-08-01 00:00:00+00:00,M88009,EMIS
2019-08-01 00:00:00+00:00,M88020,EMIS
2019-08-01 00:00:00+00:00,M88030,EMIS
2019-08-01 00:00:00+00:00,M88031,EMIS
2019-08-01 00:00:00+00:00,M88040,EMIS
2019-08-01 00:00:00+00:00,M88620,EMIS
2019-08-01 00:00:00+00:00,M88625,EMIS
2019-08-01 00:00:00+00:00,M88635,EMIS
2019-08-01 00:00:00+00:00,M88646,EMIS
2019-08-01 00:00:00+00:00,M88647,EMIS
2019-08-01 00:00:00+00:00,M89004,EMIS
2019-08-01 00:00:00+00:00,M89017,EMIS
2019-08-01 00:00:00+00:00,M89021,EMIS
2019-08-01 00:00:00+00:00,M89028,EMIS
2019-08-01 00:00:00+00:00,M89601,EMIS
2019-08-01 00:00:00+00:00,M89602,EMIS
2019-08-01 00:00:00+00:00,M89608,EMIS
2019-08-01 00:00:00+00:00,M91004,EMIS
2019-08-01 00:00:00+00:00,M91006,EMIS
2019-08-01 00:00:00+00:00,M91007,EMIS
2019-08-01 00:00:00+00:00,M91008,EMIS
2019-08-01 00:00:00+00:00,M91009,EMIS
2019-08-01 00:00:00+00:00,M91010,EMIS
2019-08-01 00:00:00+00:00,M91011,EMIS
2019-08-01 00:00:00+00:00,M91013,EMIS
2019-08-01 00:00:00+00:00,M91014,EMIS
2019-08-01 00:00:00+00:00,M91015,EMIS
2019-08-01 00:00:00+00:00,M91016,EMIS
2019-08-01 00:00:00+00:00,M91017,EMIS
2019-08-01 00:00:00+00:00,M91018,EMIS
2019-08-01 00:00:00+00:00,M91019,EMIS
2019-08-01 00:00:00+00:00,M91020,EMIS
2019-08-01 00:00:00+00:00,M91021,EMIS
2019-08-01 00:00:00+00:00,M91024,EMIS
2019-08-01 00:00:00+00:00,M91026,EMIS
2019-08-01 00:00:00+00:00,M91028,EMIS
2019-08-01 00:00:00+00:00,M91029,EMIS
2019-08-01 00:00:00+00:00,M91032,EMIS
2019-08-01 00:00:00+00:00,M91033,EMIS
2019-08-01 00:00:00+00:00,M91034,EMIS
2019-08-01 00:00:00+00:00,M91036,EMIS
2019-08-01 00:00:00+00:00,M91602,EMIS
2019-08-01 00:00:00+00:00,M91609,EMIS
2019-08-01 00:00:00+00:00,M91611,EMIS
2019-08-01 00:00:00+00:00,M91612,EMIS
2019-08-01 00:00:00+00:00,M91613,EMIS
2019-08-01 00:00:00+00:00,M91614,EMIS
2019-08-01 00:00:00+00:00,M91616,EMIS
2019-08-01 00:00:00+00:00,M91619,EMIS
2019-08-01 00:00:00+00:00,M91621,EMIS
2019-08-01 00:00:00+00:00,M91623,EMIS
2019-08-01 00:00:00+00:00,M91624,EMIS
2019-08-01 00:00:00+00:00,M91626,EMIS
2019-08-01 00:00:00+00:00,M91628,EMIS
2019-08-01 00:00:00+00:00,M91629,EMIS
2019-08-01 00:00:00+00:00,M91637,EMIS
2019-08-01 00:00:00+00:00,M91639,EMIS
2019-08-01 00:00:00+00:00,M91640,EMIS
2019-08-01 00:00:00+00:00,M91641,EMIS
2019-08-01 00:00:00+00:00,M91642,EMIS
2019-08-01 00:00:00+00:00,M91643,EMIS
2019-08-01 00:00:00+00:00,M91647,EMIS
2019-08-01 00:00:00+00:00,M91650,EMIS
2019-08-01 00:00:00+00:00,M91654,EMIS
2019-08-01 00:00:00+00:00,M91659,EMIS
2019-08-01 00:00:00+00:00,M91660,EMIS
2019-08-01 00:00:00+00:00,M92001,EMIS
2019-08-01 00:00:00+00:00,M92002,EMIS
2019-08-01 00:00:00+00:00,M92003,EMIS
2019-08-01 00:00:00+00:00,M92004,EMIS
2019-08-01 00:00:00+00:00,M92006,EMIS
2019-08-01 00:00:00+00:00,M92007,EMIS
2019-08-01 00:00:00+00:00,M92008,EMIS
2019-08-01 00:00:00+00:00,M92009,EMIS
2019-08-01 00:00:00+00:00,M92010,EMIS
2019-08-01 00:00:00+00:00,M92011,EMIS
2019-08-01 00:00:00+00:00,M92012,EMIS
2019-08-01 00:00:00+00:00,M92013,EMIS
2019-08-01 00:00:00+00:00,M92014,EMIS
2019-08-01 00:00:00+00:00,M92015,EMIS
2019-08-01 00:00:00+00:00,M92016,EMIS
2019-08-01 00:00:00+00:00,M92019,EMIS
2019-08-01 00:00:00+00:00,M92022,EMIS
2019-08-01 00:00:00+00:00,M92024,EMIS
2019-08-01 00:00:00+00:00,M92026,EMIS
2019-08-01 00:00:00+00:00,M92028,EMIS
2019-08-01 00:00:00+00:00,M92029,EMIS
2019-08-01 00:00:00+00:00,M92039,EMIS
2019-08-01 00:00:00+00:00,M92040,EMIS
2019-08-01 00:00:00+00:00,M92041,EMIS
2019-08-01 00:00:00+00:00,M92042,EMIS
2019-08-01 00:00:00+00:00,M92043,EMIS
2019-08-01 00:00:00+00:00,M92044,EMIS
2019-08-01 00:00:00+00:00,M92607,EMIS
2019-08-01 00:00:00+00:00,M92609,EMIS
2019-08-01 00:00:00+00:00,M92612,EMIS
2019-08-01 00:00:00+00:00,M92627,EMIS
2019-08-01 00:00:00+00:00,M92629,EMIS
2019-08-01 00:00:00+00:00,M92630,EMIS
2019-08-01 00:00:00+00:00,M92640,EMIS
2019-08-01 00:00:00+00:00,M92649,EMIS
2019-08-01 00:00:00+00:00,M92654,EMIS
2019-08-01 00:00:00+00:00,N81001,EMIS
2019-08-01 00:00:00+00:00,N81002,EMIS
2019-08-01 00:00:00+00:00,N81005,EMIS
2019-08-01 00:00:00+00:00,N81006,EMIS
2019-08-01 00:00:00+00:00,N81008,EMIS
2019-08-01 00:00:00+00:00,N81009,EMIS
2019-08-01 00:00:00+00:00,N81010,EMIS
2019-08-01 00:00:00+00:00,N81011,EMIS
2019-08-01 00:00:00+00:00,N81013,EMIS
2019-08-01 00:00:00+00:00,N81016,EMIS
2019-08-01 00:00:00+00:00,N81018,EMIS
2019-08-01 00:00:00+00:00,N81019,EMIS
2019-08-01 00:00:00+00:00,N81022,EMIS
2019-08-01 00:00:00+00:00,N81023,EMIS
2019-08-01 00:00:00+00:00,N81024,EMIS
2019-08-01 00:00:00+00:00,N81025,EMIS
2019-08-01 00:00:00+00:00,N81026,EMIS
2019-08-01 00:00:00+00:00,N81027,EMIS
2019-08-01 00:00:00+00:00,N81029,EMIS
2019-08-01 00:00:00+00:00,N81030,EMIS
2019-08-01 00:00:00+00:00,N81031,EMIS
2019-08-01 00:00:00+00:00,N81032,EMIS
2019-08-01 00:00:00+00:00,N81033,EMIS
2019-08-01 00:00:00+00:00,N81034,EMIS
2019-08-01 00:00:00+00:00,N81035,EMIS
2019-08-01 00:00:00+00:00,N81037,EMIS
2019-08-01 00:00:00+00:00,N81038,EMIS
2019-08-01 00:00:00+00:00,N81039,EMIS
2019-08-01 00:00:00+00:00,N81040,EMIS
2019-08-01 00:00:00+00:00,N81042,EMIS
2019-08-01 00:00:00+00:00,N81043,EMIS
2019-08-01 00:00:00+00:00,N81044,EMIS
2019-08-01 00:00:00+00:00,N81045,EMIS
2019-08-01 00:00:00+00:00,N81046,EMIS
2019-08-01 00:00:00+00:00,N81047,EMIS
2019-08-01 00:00:00+00:00,N81048,EMIS
2019-08-01 00:00:00+00:00,N81049,EMIS
2019-08-01 00:00:00+00:00,N81050,EMIS
2019-08-01 00:00:00+00:00,N81051,EMIS
2019-08-01 00:00:00+00:00,N81052,EMIS
2019-08-01 00:00:00+00:00,N81053,EMIS
2019-08-01 00:00:00+00:00,N81054,EMIS
2019-08-01 00:00:00+00:00,N81055,EMIS
2019-08-01 00:00:00+00:00,N81056,EMIS
2019-08-01 00:00:00+00:00,N81057,EMIS
2019-08-01 00:00:00+00:00,N81060,EMIS
2019-08-01 00:00:00+00:00,N81061,EMIS
2019-08-01 00:00:00+00:00,N81062,EMIS
2019-08-01 00:00:00+00:00,N81063,EMIS
2019-08-01 00:00:00+00:00,N81064,EMIS
2019-08-01 00:00:00+00:00,N81066,EMIS
2019-08-01 00:00:00+00:00,N81067,EMIS
2019-08-01 00:00:00+00:00,N81068,EMIS
2019-08-01 00:00:00+00:00,N81069,EMIS
2019-08-01 00:00:00+00:00,N81070,EMIS
2019-08-01 00:00:00+00:00,N81071,EMIS
2019-08-01 00:00:00+00:00,N81072,EMIS
2019-08-01 00:00:00+00:00,N81074,EMIS
2019-08-01 00:00:00+00:00,N81075,EMIS
2019-08-01 00:00:00+00:00,N81077,EMIS
2019-08-01 00:00:00+00:00,N81079,EMIS
2019-08-01 00:00:00+00:00,N81080,EMIS
2019-08-01 00:00:00+00:00,N81081,EMIS
2019-08-01 00:00:00+00:00,N81082,EMIS
2019-08-01 00:00:00+00:00,N81084,EMIS
2019-08-01 00:00:00+00:00,N81085,EMIS
2019-08-01 00:00:00+00:00,N81086,EMIS
2019-08-01 00:00:00+00:00,N81087,EMIS
2019-08-01 00:00:00+00:00,N81088,EMIS
2019-08-01 00:00:00+00:00,N81090,EMIS
2019-08-01 00:00:00+00:00,N81092,EMIS
2019-08-01 00:00:00+00:00,N81093,EMIS
2019-08-01 00:00:00+00:00,N81094,EMIS
2019-08-01 00:00:00+00:00,N81095,EMIS
2019-08-01 00:00:00+00:00,N81096,EMIS
2019-08-01 00:00:00+00:00,N81097,EMIS
2019-08-01 00:00:00+00:00,N81100,EMIS
2019-08-01 00:00:00+00:00,N81101,EMIS
2019-08-01 00:00:00+00:00,N81102,EMIS
2019-08-01 00:00:00+00:00,N81107,EMIS
2019-08-01 00:00:00+00:00,N81111,EMIS
2019-08-01 00:00:00+00:00,N81113,EMIS
2019-08-01 00:00:00+00:00,N81115,EMIS
2019-08-01 00:00:00+00:00,N81117,EMIS
2019-08-01 00:00:00+00:00,N81118,EMIS
2019-08-01 00:00:00+00:00,N81119,EMIS
2019-08-01 00:00:00+00:00,N81120,EMIS
2019-08-01 00:00:00+00:00,N81121,EMIS
2019-08-01 00:00:00+00:00,N81123,EMIS
2019-08-01 00:00:00+00:00,N81125,EMIS
2019-08-01 00:00:00+00:00,N81127,EMIS
2019-08-01 00:00:00+00:00,N81607,EMIS
2019-08-01 00:00:00+00:00,N81614,EMIS
2019-08-01 00:00:00+00:00,N81619,EMIS
2019-08-01 00:00:00+00:00,N81623,EMIS
2019-08-01 00:00:00+00:00,N81624,EMIS
2019-08-01 00:00:00+00:00,N81626,EMIS
2019-08-01 00:00:00+00:00,N81632,EMIS
2019-08-01 00:00:00+00:00,N81637,EMIS
2019-08-01 00:00:00+00:00,N81642,EMIS
2019-08-01 00:00:00+00:00,N81651,EMIS
2019-08-01 00:00:00+00:00,N81655,EMIS
2019-08-01 00:00:00+00:00,N82001,EMIS
2019-08-01 00:00:00+00:00,N82002,EMIS
2019-08-01 00:00:00+00:00,N82003,EMIS
2019-08-01 00:00:00+00:00,N82004,EMIS
2019-08-01 00:00:00+00:00,N82009,EMIS
2019-08-01 00:00:00+00:00,N82011,EMIS
2019-08-01 00:00:00+00:00,N82014,EMIS
2019-08-01 00:00:00+00:00,N82018,EMIS
2019-08-01 00:00:00+00:00,N82019,EMIS
2019-08-01 00:00:00+00:00,N82022,EMIS
2019-08-01 00:00:00+00:00,N82024,EMIS
2019-08-01 00:00:00+00:00,N82026,EMIS
2019-08-01 00:00:00+00:00,N82033,EMIS
2019-08-01 00:00:00+00:00,N82034,EMIS
2019-08-01 00:00:00+00:00,N82035,EMIS
2019-08-01 00:00:00+00:00,N82036,EMIS
2019-08-01 00:00:00+00:00,N82037,EMIS
2019-08-01 00:00:00+00:00,N82039,EMIS
2019-08-01 00:00:00+00:00,N82041,EMIS
2019-08-01 00:00:00+00:00,N82046,EMIS
2019-08-01 00:00:00+00:00,N82048,EMIS
2019-08-01 00:00:00+00:00,N82049,EMIS
2019-08-01 00:00:00+00:00,N82050,EMIS
2019-08-01 00:00:00+00:00,N82052,EMIS
2019-08-01 00:00:00+00:00,N82053,EMIS
2019-08-01 00:00:00+00:00,N82054,EMIS
2019-08-01 00:00:00+00:00,N82058,EMIS
2019-08-01 00:00:00+00:00,N82059,EMIS
2019-08-01 00:00:00+00:00,N82062,EMIS
2019-08-01 00:00:00+00:00,N82065,EMIS
2019-08-01 00:00:00+00:00,N82066,EMIS
2019-08-01 00:00:00+00:00,N82067,EMIS
2019-08-01 00:00:00+00:00,N82070,EMIS
2019-08-01 00:00:00+00:00,N82073,EMIS
2019-08-01 00:00:00+00:00,N82074,EMIS
2019-08-01 00:00:00+00:00,N82076,EMIS
2019-08-01 00:00:00+00:00,N82077,EMIS
2019-08-01 00:00:00+00:00,N82078,EMIS
2019-08-01 00:00:00+00:00,N82079,EMIS
2019-08-01 00:00:00+00:00,N82081,EMIS
2019-08-01 00:00:00+00:00,N82082,EMIS
2019-08-01 00:00:00+00:00,N82083,EMIS
2019-08-01 00:00:00+00:00,N82084,EMIS
2019-08-01 00:00:00+00:00,N82086,EMIS
2019-08-01 00:00:00+00:00,N82087,EMIS
2019-08-01 00:00:00+00:00,N82089,EMIS
2019-08-01 00:00:00+00:00,N82090,EMIS
2019-08-01 00:00:00+00:00,N82091,EMIS
2019-08-01 00:00:00+00:00,N82092,EMIS
2019-08-01 00:00:00+00:00,N82093,EMIS
2019-08-01 00:00:00+00:00,N82094,EMIS
2019-08-01 00:00:00+00:00,N82095,EMIS
2019-08-01 00:00:00+00:00,N82097,EMIS
2019-08-01 00:00:00+00:00,N82099,EMIS
2019-08-01 00:00:00+00:00,N82101,EMIS
2019-08-01 00:00:00+00:00,N82103,EMIS
2019-08-01 00:00:00+00:00,N82104,EMIS
2019-08-01 00:00:00+00:00,N82106,EMIS
2019-08-01 00:00:00+00:00,N82107,EMIS
2019-08-01 00:00:00+00:00,N82108,EMIS
2019-08-01 00:00:00+00:00,N82109,EMIS
2019-08-01 00:00:00+00:00,N82110,EMIS
2019-08-01 00:00:00+00:00,N82113,EMIS
2019-08-01 00:00:00+00:00,N82115,EMIS
2019-08-01 00:00:00+00:00,N82116,EMIS
2019-08-01 00:00:00+00:00,N82117,EMIS
2019-08-01 00:00:00+00:00,N82617,EMIS
2019-08-01 00:00:00+00:00,N82621,EMIS
2019-08-01 00:00:00+00:00,N82623,EMIS
2019-08-01 00:00:00+00:00,N82633,EMIS
2019-08-01 00:00:00+00:00,N82641,EMIS
2019-08-01 00:00:00+00:00,N82645,EMIS
2019-08-01 00:00:00+00:00,N82646,EMIS
2019-08-01 00:00:00+00:00,N82647,EMIS
2019-08-01 00:00:00+00:00,N82648,EMIS
2019-08-01 00:00:00+00:00,N82650,EMIS
2019-08-01 00:00:00+00:00,N82651,EMIS
2019-08-01 00:00:00+00:00,N82655,EMIS
2019-08-01 00:00:00+00:00,N82662,EMIS
2019-08-01 00:00:00+00:00,N82663,EMIS
2019-08-01 00:00:00+00:00,N82664,EMIS
2019-08-01 00:00:00+00:00,N82665,EMIS
2019-08-01 00:00:00+00:00,N82668,EMIS
2019-08-01 00:00:00+00:00,N82669,EMIS
2019-08-01 00:00:00+00:00,N82670,EMIS
2019-08-01 00:00:00+00:00,N82671,EMIS
2019-08-01 00:00:00+00:00,N82676,EMIS
2019-08-01 00:00:00+00:00,N82678,EMIS
2019-08-01 00:00:00+00:00,N83001,EMIS
2019-08-01 00:00:00+00:00,N83002,EMIS
2019-08-01 00:00:00+00:00,N83003,EMIS
2019-08-01 00:00:00+00:00,N83005,EMIS
2019-08-01 00:00:00+00:00,N83006,EMIS
2019-08-01 00:00:00+00:00,N83007,EMIS
2019-08-01 00:00:00+00:00,N83008,EMIS
2019-08-01 00:00:00+00:00,N83009,EMIS
2019-08-01 00:00:00+00:00,N83010,EMIS
2019-08-01 00:00:00+00:00,N83012,EMIS
2019-08-01 00:00:00+00:00,N83013,EMIS
2019-08-01 00:00:00+00:00,N83014,EMIS
2019-08-01 00:00:00+00:00,N83015,EMIS
2019-08-01 00:00:00+00:00,N83018,EMIS
2019-08-01 00:00:00+00:00,N83020,EMIS
2019-08-01 00:00:00+00:00,N83021,EMIS
2019-08-01 00:00:00+00:00,N83022,EMIS
2019-08-01 00:00:00+00:00,N83023,EMIS
2019-08-01 00:00:00+00:00,N83024,EMIS
2019-08-01 00:00:00+00:00,N83025,EMIS
2019-08-01 00:00:00+00:00,N83026,EMIS
2019-08-01 00:00:00+00:00,N83027,EMIS
2019-08-01 00:00:00+00:00,N83028,EMIS
2019-08-01 00:00:00+00:00,N83030,EMIS
2019-08-01 00:00:00+00:00,N83031,EMIS
2019-08-01 00:00:00+00:00,N83032,EMIS
2019-08-01 00:00:00+00:00,N83033,EMIS
2019-08-01 00:00:00+00:00,N83041,EMIS
2019-08-01 00:00:00+00:00,N83043,EMIS
2019-08-01 00:00:00+00:00,N83045,EMIS
2019-08-01 00:00:00+00:00,N83047,EMIS
2019-08-01 00:00:00+00:00,N83049,EMIS
2019-08-01 00:00:00+00:00,N83050,EMIS
2019-08-01 00:00:00+00:00,N83053,EMIS
2019-08-01 00:00:00+00:00,N83054,EMIS
2019-08-01 00:00:00+00:00,N83055,EMIS
2019-08-01 00:00:00+00:00,N83060,EMIS
2019-08-01 00:00:00+00:00,N83601,EMIS
2019-08-01 00:00:00+00:00,N83603,EMIS
2019-08-01 00:00:00+00:00,N83604,EMIS
2019-08-01 00:00:00+00:00,N83605,EMIS
2019-08-01 00:00:00+00:00,N83608,EMIS
2019-08-01 00:00:00+00:00,N83609,EMIS
2019-08-01 00:00:00+00:00,N83610,EMIS
2019-08-01 00:00:00+00:00,N83614,EMIS
2019-08-01 00:00:00+00:00,N83619,EMIS
2019-08-01 00:00:00+00:00,N83620,EMIS
2019-08-01 00:00:00+00:00,N83621,EMIS
2019-08-01 00:00:00+00:00,N83622,EMIS
2019-08-01 00:00:00+00:00,N83624,EMIS
2019-08-01 00:00:00+00:00,N83628,EMIS
2019-08-01 00:00:00+00:00,N83633,EMIS
2019-08-01 00:00:00+00:00,N83635,EMIS
2019-08-01 00:00:00+00:00,N83637,EMIS
2019-08-01 00:00:00+00:00,N84001,EMIS
2019-08-01 00:00:00+00:00,N84002,EMIS
2019-08-01 00:00:00+00:00,N84003,EMIS
2019-08-01 00:00:00+00:00,N84004,EMIS
2019-08-01 00:00:00+00:00,N84005,EMIS
2019-08-01 00:00:00+00:00,N84006,EMIS
2019-08-01 00:00:00+00:00,N84007,EMIS
2019-08-01 00:00:00+00:00,N84008,EMIS
2019-08-01 00:00:00+00:00,N84010,EMIS
2019-08-01 00:00:00+00:00,N84011,EMIS
2019-08-01 00:00:00+00:00,N84012,EMIS
2019-08-01 00:00:00+00:00,N84013,EMIS
2019-08-01 00:00:00+00:00,N84014,EMIS
2019-08-01 00:00:00+00:00,N84015,EMIS
2019-08-01 00:00:00+00:00,N84016,EMIS
2019-08-01 00:00:00+00:00,N84017,EMIS
2019-08-01 00:00:00+00:00,N84018,EMIS
2019-08-01 00:00:00+00:00,N84019,EMIS
2019-08-01 00:00:00+00:00,N84020,EMIS
2019-08-01 00:00:00+00:00,N84021,EMIS
2019-08-01 00:00:00+00:00,N84023,EMIS
2019-08-01 00:00:00+00:00,N84024,EMIS
2019-08-01 00:00:00+00:00,N84025,EMIS
2019-08-01 00:00:00+00:00,N84026,EMIS
2019-08-01 00:00:00+00:00,N84027,EMIS
2019-08-01 00:00:00+00:00,N84028,EMIS
2019-08-01 00:00:00+00:00,N84029,EMIS
2019-08-01 00:00:00+00:00,N84034,EMIS
2019-08-01 00:00:00+00:00,N84035,EMIS
2019-08-01 00:00:00+00:00,N84037,EMIS
2019-08-01 00:00:00+00:00,N84038,EMIS
2019-08-01 00:00:00+00:00,N84041,EMIS
2019-08-01 00:00:00+00:00,N84043,EMIS
2019-08-01 00:00:00+00:00,N84605,EMIS
2019-08-01 00:00:00+00:00,N84611,EMIS
2019-08-01 00:00:00+00:00,N84613,EMIS
2019-08-01 00:00:00+00:00,N84614,EMIS
2019-08-01 00:00:00+00:00,N84615,EMIS
2019-08-01 00:00:00+00:00,N84617,EMIS
2019-08-01 00:00:00+00:00,N84618,EMIS
2019-08-01 00:00:00+00:00,N84621,EMIS
2019-08-01 00:00:00+00:00,N84624,EMIS
2019-08-01 00:00:00+00:00,N84625,EMIS
2019-08-01 00:00:00+00:00,N84626,EMIS
2019-08-01 00:00:00+00:00,N84627,EMIS
2019-08-01 00:00:00+00:00,N84630,EMIS
2019-08-01 00:00:00+00:00,N85001,EMIS
2019-08-01 00:00:00+00:00,N85002,EMIS
2019-08-01 00:00:00+00:00,N85003,EMIS
2019-08-01 00:00:00+00:00,N85005,EMIS
2019-08-01 00:00:00+00:00,N85006,EMIS
2019-08-01 00:00:00+00:00,N85007,EMIS
2019-08-01 00:00:00+00:00,N85008,EMIS
2019-08-01 00:00:00+00:00,N85009,EMIS
2019-08-01 00:00:00+00:00,N85012,EMIS
2019-08-01 00:00:00+00:00,N85013,EMIS
2019-08-01 00:00:00+00:00,N85014,EMIS
2019-08-01 00:00:00+00:00,N85015,EMIS
2019-08-01 00:00:00+00:00,N85016,EMIS
2019-08-01 00:00:00+00:00,N85017,EMIS
2019-08-01 00:00:00+00:00,N85018,EMIS
2019-08-01 00:00:00+00:00,N85019,EMIS
2019-08-01 00:00:00+00:00,N85020,EMIS
2019-08-01 00:00:00+00:00,N85021,EMIS
2019-08-01 00:00:00+00:00,N85022,EMIS
2019-08-01 00:00:00+00:00,N85023,EMIS
2019-08-01 00:00:00+00:00,N85024,EMIS
2019-08-01 00:00:00+00:00,N85025,EMIS
2019-08-01 00:00:00+00:00,N85027,EMIS
2019-08-01 00:00:00+00:00,N85028,EMIS
2019-08-01 00:00:00+00:00,N85031,EMIS
2019-08-01 00:00:00+00:00,N85032,EMIS
2019-08-01 00:00:00+00:00,N85034,EMIS
2019-08-01 00:00:00+00:00,N85037,EMIS
2019-08-01 00:00:00+00:00,N85038,EMIS
2019-08-01 00:00:00+00:00,N85040,EMIS
2019-08-01 00:00:00+00:00,N85044,EMIS
2019-08-01 00:00:00+00:00,N85046,EMIS
2019-08-01 00:00:00+00:00,N85047,EMIS
2019-08-01 00:00:00+00:00,N85048,EMIS
2019-08-01 00:00:00+00:00,N85051,EMIS
2019-08-01 00:00:00+00:00,N85052,EMIS
2019-08-01 00:00:00+00:00,N85053,EMIS
2019-08-01 00:00:00+00:00,N85054,EMIS
2019-08-01 00:00:00+00:00,N85057,EMIS
2019-08-01 00:00:00+00:00,N85059,EMIS
2019-08-01 00:00:00+00:00,N85616,EMIS
2019-08-01 00:00:00+00:00,N85617,EMIS
